1.0000000e+00, 2.3333711e+00, 2.6803770e-02
1.0000000e+01, 1.4754294e+00, 9.4672871e-02
1.0000000e+02, 1.7349530e+00, 6.5838259e-01
2.0000000e+01, 1.2490348e+00, 3.4220539e-01
2.0000000e+02, 1.7869130e+00, 6.8148005e-01
4.0000000e+01, 1.7276809e+00, 4.9410254e-01
4.0000000e+02, 1.8205925e+00, 6.9421457e-01
6.0000000e+01, 1.7194636e+00, 6.1754733e-01
